"locality"
"Lill-Jonskärr, c. 5 km SW of Källa parish church"
"södra stranden av Vendelsjön"
"200 m nordöst om Lönnholmen"
"SW shore of the southern point of the island Lundskär (S of Risö)"
"Burängen"
"nära Björkbacken"
"Lökaö vid Österviken i nygrävt dike"
"Björkhagen near Askarbäck"
"Träsket, östra sidan"
"Skarp-Runmarö norra udden"
"Jämtlands län: Østersund k.: mellom tollstasjonen Storlien og norskegrensa, mellom väg E 14 og jernbanen, i myr"
"Västerbottens län: Skellefteå k: ved Kåge båthamn, i vasskanten."
"Norrbotten Nederluleå: Degerön, 550 m S-SSO om Grötskatans yttersta spets, havsstrand, 24M 8d 03 14, 2007-08-11; Davidsson, Irma; Bnr = nb07 5160"
"Gästrikland. Ockelbo sn, 900 m SO om Råbacken, strax O om Dalagränsen, våtmark. 14G 2d 0344. 6760352, 1519427. 28. 6. 2003. No. 5958. Leg. Göran Odelvik"
"Norrbotten Pajala: Huuki 300 m NNO mellersta transformatorn, skrapad älvstrand, båtplats, 29M 0g 47 49, 2001-07-25; Stenberg, Lennart & Renström, Berit; Bnr = nb01 1273"
"Uppland: Björkö-Arholma sn, N om Bylehamn, Storholmens norra strand. Hällkar. RUBIN: 11J 9f 29 28. 28. VII. 2000. Leg. Gabriel Ekman, nr 2000034"
"Nålsäv. Dalsland, Holm socken, Vita Sannar, södra delen, ett litet bestånd i vattenbrynet på södra sidan av västra delen av den långsmala lilla udden."
"18417. 21 aug 2013. Eleocharis quinqueflora. Öland: Kastlösa sn; På fuktig alvarmark 1,2 km öster St. Dalby. RN 6261173, 1540720, enligt RUBIN 4G2i 1107. Åke Svensson, Charlotte Wigermo"
"Eleocharis quinqueflora, tagelsäv. Ög Västra Harg socken, sumpskogen vid Nackebosjöns norra ände. RUBIN 8F2e1123. R.N. 64611, 14723. 2008 06 17 leg. Janne Andersson"
"FLORA SUÉCICA, Hl. Eleocharis quinqueflora Värö; Stavder. Strandkärr, vid havet N: 57162955, E: 12065525. Per Wahlén, H. Gudmundson 30/6 2008"
"Norrbotten Hortlax: 650 m NNV om Kalixudden, skräphög, 23L 8e 09 05, 2005-07-13; Zethraeus, Allis & Zethraeus, Ulf; Bnr = nb05 0602"
"Norrbotten Junosuando: 300 m N Kosonkorva vid Lainio älvs västra sida, bäckutlopp vid älv, 29L 2i 48 17, 2001-08-01; Stenberg, Lennart; Bnr = nb01 3091"
"Eleocharis sp. Ostmossen, Omberg. 170629. 1434791 6470040. Kalkkärr. Leg. Kjell Antonsson"
"Norrbotten Töre: 750 m NV om gården på Bergön, beväxt klapperstrand, 25M 2d 43 20, 2000-08-11; Persson, Lennart; Bnr = nb00 1587"
"Hälsingland: Undersvik sn, Kilsbäck. Rikkärr i källstråk, i djup dy."
"Skåne: Hov sn. Hovs hallar. Betad buskrik hagmark. 4C 2b 45 43. 21.6 2003. Åke Svensson 11587."
"Norrbotten Nederkalix: 150 m NV Bjumisträskets S-spets , gammal isskruvad sandstrandvall, 25M 5h 26 42, 2001-08-08; Ahlm, Jan; Bnr = nb01 0396"
"Eleocharis quinqueflora, tagelsäv. Ög Nykil socken, 300 m N Vallsnäs. RUBIN 8F1g2006. R.N. 64570. 14806. Sjöstrand och betesmark. 2005 06 14 leg. Janne Andersson"
"Öland: Långlöt sn, Långlöt kyrka, 2,4 km NO. I utkant av kärr. RN 6291791, 1558372. Å. Svensson, C. Wigermo, B. Nilsson 7068. 25 juni 2011"
"Norrbotten Nederluleå: Hagaviken, nordligaste delen, i vattnet, 24M 7d 38 13, 2007-08-12; Davidsson, Irma & Asplund, Gunvor; Bnr = nb07 5167"
"Skänninge: Allhelgona Lagmansro. 647740 145595. 20020618. Kalkkärr. Insamlare Bengt Hallqvist"
"Norrbotten Nederkalix: Lillögrundet nordost Storön, västra sidan, gräsbevuxen strand, 25M 2h 27 15, 2009-07-02; Ahlm, Jan & Ahlm, Berta & Boyd Larsson, Christine & Haraldsson, Kerstin; Bnr = nb09 0246"
"Eleocharis quinqueflora, tagelsäv. Ög Grebo socken, Asketorpegölen. RUBIN 8G2a1923. R.N. 64619. 15023. Myrmark. 2010 07 01 leg. Janne Andersson"
"Norrbotten Råneå: Bockön, 50 m N om viken väster om Sikören, våt strandäng, 25M 2c 44 24, 2000-08-31; Hammarsjö, Claes & Zethraeus, Ulf & Pekkari, Svante & Jakobsson, Anders; Bnr = nb00 1195"
"Uppland, Singö sn, Storträskets södra sida 550 m OSO Åmyrens gård, göl med klippbotten. RUBIN 12J 5c 20 31. 2000-09-10. Thomas Karlsson nr 00069"
"Härjedalen: Storsjö sn, Ljungdalen, 7550 m. NV om Ljungdalens kapell, Kesudalen, c. 650 m NNV Kesuvallen, 300 m NNV om Kesusjöns O-ände, fuktig gräsmark. 182C (18C) 6i 0806. 6980862, 1340644. 16. 7. 2004. No. 7169. Leg. Göran Odelvik."
"Norrbotten: Nederkalix sn: Kalkvikudden 2000 m NV-NNV Skagsuddens sydspets. Strax ovanför högvattengräns, sandig, grusig. 25M 1g 44 32 2001-06-27 Leg. Jan Ahlm nb01 0210"
"Eleocharis quinqueflora, tagelsäv. Dalsland, Bolstads s:n, Vänerstranden 260 m NNV Bredviksröset, sandstrand, 2017-09-01 Kjell Eriksson. RT90 6495167 1309690"
"Tokenäs, S of Byxelkrok, 450 m SSW of Tokenäs lighthouse"
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Vanlig agnsäv. Ög Törnevalla socken, Rydsätter 400 m O. På tuva i rännil i betesmark. 2011 06 04. leg. Janne Andersson. RUBIN 8G6a 1129. RT.90 6481214 / 1502945"
"Sweden, province Småland, Bergkvara harbour. - Clayey beach."
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Vanlig agnsäv. Ög Bankekind socken. Frösslunda 520 m SSO. 8G 3a. RT.90 6467433. 1500286. 2015-06-15"
"FLORA SUECICA. Eleocharis uniglumis, agnsäv. Dalsland, Vårvik s:n, Östra Silen, 480 m NNO Torpedal, sandstrand. 2018-05-26 Kjell Eriksson, Ulla Eriksson. RT90 6567194 1297252"
"Öland: Långlöt sn; 300 m NV Gjusgrundet. På betad strandäng. RN 6290184, 1558362 Å. Svensson, C.Wigermo, B.Nilsson 7 aug 2010 6619"
"Hälsingland: Skog sn, Långbo, Storsjön. Sjöstrand, mo, källpåverkat."
"Skäggholmen 09C 6j 44 37. Sörby, 500 SSV om. Grund sandig sjöbotten. 2008-08-03. Per Larsson, Maj-Britt + Owe Nilsson"
"7969. 20 juli 2013. Öland: Räpplinge sn; Tomteby, 1,1 km OSO. I kärr. RN 6298864, 1553337. Åke Svensson, Charlotte Wigermo, Bengt Nilsson"
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Vanlig agnsäv. Ög Linköping domkyrkofg. Magistratshagen 8F5h 04 39 R.N. 64754. 14889. Länge fuktig, ibland översilad, gräsmark. 2001 06 29. Leg. Janne Andersson"
"Norrbotten Nederkalix: Nyborg, 1750 m SSO Båtöns NV-spets, inloppet till småbåtshamn, stenig, grusig strandkant, 25M 3h 27 37, 2001-06-13; Ahlm, Jan; Bnr = nb01 0094"
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Vanlig agnsäv. Ög Slaka socken. Mjärdevi 630 m VNV. Dike. 8F 4h. RT.90 6474463. 1485862. 2015-07-19"
"Agnsäv. Uppland, Ingarö socken, Säbyviken, Idskäret. Skyddad havsstrand. GPS: N. 59.14.932 O. 018.31.575. Rubin: 10J 4b 2803. 10/5 2002. Torbjörn Peterson."
"Eleocharis uniglumis ssp.? ÖLAND. N. Möckleby. Rosenborg 500 m ost. 6282937 1549861. Betad nyröjd friskäng. Tomas Burén 20160620"
"Lutviken, Kristinehamns (f.d. Varnums) församling och kommun. Koordinater: 6573755, 1400950. Biotop: långgrund vik med sandbotten, vid insamlingstillfälllet lågvatten med torrlagd botten. Insamlad 5/9 2006. [Per Larsson]"
"Dalsland, Grinstads s:n, Hjortens udde, vänerstranden. 2011-06-10. Kjell Eriksson. 6506090 1317870"
"Eleocharis uniglumis ssp. uniglumis. Agnsäv. Bada 12C 3j. 12C 3j 21 09. Norra Fryken, Bredviken. Strand vid en båtplats. 2010-08-07. Pär Dahlström"
"Sörmland, Ornö socken, Nedergårdsö, viken N-ut. Strandäng. 2005-08-18. Leg. Anders Svenson AS05272"
"Hälsingland: Skog sn, Bollön, lagun Ö om huset."
"Agnsäv. Uppland, Värmdö socken, Sandskär, V. delen. Exponerad havsstrand. GPS: N. 59.14.137 O. 018.39.124. Rubin: 10J 4c 1825. 16/6 2001. Torbjörn Peterson."
"Eleocharis uniglumis var. uniglumis. Södermanland: Nyköping, Strandstuguvikens camping, strax V parkeringen, igenväxande, grävd fukthåla. Koordinater (RT90): 6511649 1574500 ± 10. 2016-07-10. Thomas Karlsson och Magdalena Agestam nr 16023"
"Småland: Västervik. Västrum sn. Händelöp. Strand, Östersjön. 6394830 - 1556000 2001-06-16 Hans Thulin 345"
"Kisterud, Gillberga socken, Säffle kommun. Koordinater 6590360, 1330685. Biotop: öppen strand med stenar och grus, säven växte i sedimenterat material i strandkanten. Insamlad 3/8 2006. [Per Larsson]"
"Norrbotten Nederluleå: Degerön, öster om Nörderstbergets norra höjdkurva, vid havet, strandäng, 24M 8d 03 24, 2007-08-11; Asplund, Gunvor & Haraldsson, Kerstin; Bnr = nb07 4551"
"Norrbotten Nedertorneå- Haparanda: Santasaari, östra stranden, stenig, dyig exponerad strand, 25N 3d 49 34, 2009-07-06; Haraldsson, Kerstin; Bnr = nb09 0235"
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Ög Linköping Berga fg. Fröberget 500 m VSV. 8F 4h. RT.90 6471976. 1488968. Betesmark. 2015-07-14"
"Utterbäck 10E 6g 2605 Svartälven nedan Lerängen Stenig lågvattenstrand 2005-07-23 Owe Nilsson"
"Öland: Kastlösa sn; Lunda, 900 m norr. I kant av damm. RN 6260557, 1540561 Å. Svensson, C.Wigermo, B.Nilsson 8 aug 2010 6739"
"Eleocharis uniglumis ssp. uniglumis var. uniglumis. Vanlig agnsäv. Ög Bjälbo sn, SO Marstadsjön. RUBIN 8F4a 4437 R.N. 64744. 14537. Backkärr. 2004 07 07 leg. Janne Andersson"
"Agnsäv. Uppland, Värmdö socken, Malmaön, Gumshornet. Skyddad havsstrand. GPS: N. 59.14.820 O. 018.38.193. Rubin: 10J 4c 2915. 30/6 2001. Torbjörn Peterson."
"Agnsäv. Uppland, Ingarö socken, Björnö-ön, NO-viken, cirka 1,5 km SO. om Klacknäset och Björkviks brygga. Ganska exponerad havsstrand. Abnormt långa ex - 99 cm! GPS: N. 59.12.615 O. 018.33.665. Rubin: 10J 3b 3724. 22/7 2002. Torbjörn Peterson."
"Värmlands flora. Eleocharis uniglumis ssp. uniglumis var. uniglumis. 10B 6e 48 38. Kabuhulten vid Stora Le, V Fågelviks sn. Sandig strand. 14 juli 2013. Gunnar Flygh"
"Norrbotten Nedertorneå: Santasaari, udden på västra sidan, dyig havsstrand, 25N 4d 01 23, 2006-08-05; Haraldsson, Kerstin; Bnr = nb06 3307"
"Södra Möckleby etwa 3 km EzN, n Straße nach Torngård, feuchtes Alvar nahe Steinbruch"
"Stenåsa knapp 3 km NW, e Frösslunda, nahe Bachbett, feuchtes Alvar"
"Östergötland: Lillkyrka sn, 450 m N Rännefjälla. R.N. 64868. 15060. RUBIN 8G7b1810. Klippstrand vid Roxen. 2001-06-28. Janne Andersson"
"Gaperhult 9D 8a 11 21. Sandviken, Gaperhult. Sandigt hällkar. 2008-07-06 Owe Nilsson"
"7629. 20 maj 2012. Eleocharis uniglumis. Öland: Mörbylånga sn; Gösslunda, 2,5 km NV. I upptorkad vät. RN 6264202, 1543105. Åke Svensson, Charlotte Wigermo, Bengt Nilsson"
"Dalarna, Sollerö socken, Sollerön, Utanmyra, Norrviken 6757368, 1434128± 50 m betad strandäng. 2016-06-30 Leg. Anders Svenson AS 16391"
"Eleocharis uniglumis var. uniglumis. Vanlig agnsäv. Ög Linköping domkyrkofg. Magistratshagen. 8F 5h. RT.90. Fuktig gräsmark. 2015-07-18"
"Öland. Köping. Hörninge mosse. 6304110 1558635. Dike. UB Andersson 20130612"
"Skåne: Skanör sn Naturbetesmark vid Skanörs ljung 200 m N Ammerännans utlopp 1C8c 4949 19. 5 2004 Åke Svensson"
"Eleocharis palustris ssp. vulgaris, sydknappsäv. Klm. Lofta socken, Lilla Råtö gård 840 m S. 7G8j RT.90 6413680. 1546369. Grusstrand. 2014-07-17 leg. Janne Andersson. Saknas kalkborst"
"Eleocharis uniglumis ssp. sterneri. Öland, Löt socken. Arbelunda, betesmark NV om Maren, blöthåla i betesmark. Rikets nät (RT90) 6311637 1564834. Tomas Burén 2016-07-21"
"Hälsingland: Hassela sn, Hasselasjöns norra strand."
"Norrbotten Övertorneå: Assojärvis sydstrand, sank sjökant, 26M 9h 41 02, 2008-06-27; Haraldsson, Kerstin; Bnr = nb08 0201"
"Hälsingland: Gnarp sn, SV om Porttjärnsberget. (foto)."
"Öland: Kastlösa sn; 2,3 km NNO St. Dalby. I kärr. RN 6262871, 1540894 C.Wigermo, Å.Svensson, B.Nilsson 19 juni 2010 6530"
"Härjedalen: Storsjö sn, Ljungdalen, 3700 m NV om Ljungdalens kyrka, 1750 m OSO om Torkilstötens topp, stugområde, Forellenvägen, fjällbjörkskog, sluttningskärr. 182C (18C) 5i 3033 6978095, 1343355. 4. 7. 2003. No. 6056. Leg. Göran Odelvik."
"Vist socken, 400 m OSO Uveborg. R.N. 64701, 14960. RUBIN 8F4j 0110. Blöt åstrand. 2005 06 28. Janne Andersson"
"VÄRMLANDS FLORA. Ängsull. Eriophorum angustifolium ssp. ang. 11D Munkfors 2d Deje. Igeltjärn, Deje. x=661163, y=136735. Våt sjöstrand. 2009-05-02, 2009-07-03. Sivert Karlsson, Deje"
"Tuvull. Uppland, Vaxholm socken, Bogesundslandet, Träsksjön. I mosseartad mark vid östra sidan av sjön cirka 100 meter från vattnet. Sparsamt, spridda bestånd. RT-90: O. 1636.484 N. 6589.419. Rubin: 10I 7h 4315 nv. 17/4 2007. Torbjörn Peterson."
"Norrbotten Överkalix: 450 m SV om Berguddstjärnens sydspets, myr, 26M 5a 27 42, 2008-07-19; Jönsson, Lennart; Bnr = nb08 3670"
"Norrbotten Norrfjärden: Svartnas, mitt emellan Myrom o Markströms, strand, 24L 3f 33 34, 2006-06-28; Myhr, Dagny; Bnr = nb06 2202"
"Ängsull. Lycksele Lappmark. Sorsele. Vindelälven, sydsluttningen av Gilventjårruo (Gilventjårro) (1006 m.). 4,5 km NO. om Vitnjulstugan. Norra stranden av Uhtsa Gilvenjavrrie (876 m.). Spridd i myrmark. Rubin: 25G 8c. RK-90 (WGS-84): O. 1513.165 N. 7341.1"
"Norrbotten Överkalix: Sandsberget, 600 m NO om toppen, fuktigt sandtag, 26M 5b 18 20, 2008-07-17; Jönsson, Lennart; Bnr = nb08 3619"
"Ängsull. Uppland, Djurö socken, Hölö, Öträsket, norra delen. Fast gungfly runt vattenspegel. GPS: 59.16.117/018.40.754. Rubin: 10J 5c 0537. 22/6 2001. Torbjörn Peterson."
"Norrbotten Överkalix: Orasjärv, 600 m V Rudtjärnens nordspets, upphöjning på blötmyr, 26L 8j 49 28, 2008-06-27; Jönsson, Lennart; Bnr = nb08 1489"
"Ängsull. Ingarö socken, Dyppeln, Lugnet, strax N. om Telegrafberget vid Säbyviken. Blött, flytande gungfly runtom ringformig vattenspegel. Endast ett större bestånd i norra ändan. GPS: 59.15.460/018.31.967. Rubin: 10J 4b 3906. 17/7 2003. Torbjörn Peterson"
"Hälsingland: Undersvik sn, 1300 m O om Undersviks kyrka, Medsandsberget, Högsved, strandkant vid Orsjön. RUBIN 15G6f 2537. 23.6.2001. No 4031. Göran Odelvik."
"Eriophorum angustifolium, ängsull. Ög Östra Harg socken. 400 m SO Eggeby. RUBIN 8F6j3133 R.N. 64831. 14983. Betesmark. 2005 05 30 leg. Janne Andersson"
"Ängsull. Ingarö socken, Vishamns udde, SO-spetsen. Uttorkat hällkar, 2-3 meter ovan havsytan. Isolerat hällkar på torr klippmark. GPS: 59.12.930/018.29.901. Rubin: 10J 3a 4137. 1/6 2002. Torbjörn Peterson."
"Ängsull. Lycksele Lappmark. Sorsele. Vindelälven, 1.5 km SO. om Vitnjulstugan. Foten av sydvästbranten av Vignaltjåhkka (Vitnjultjåkko), högörtsvegetation på norra älvstranden, sydost om tomma kåtor (ej markerade på fjällkartan) där stigen löper tätt inti"
"Norrbotten Edefors: 1000 m SSO-SO skogvägavtaget mot Långbergets O-sida, flark i kärr, 25K 6f 33 09, 2007-06-25; Haraldsson, Kerstin; Bnr = nb07 1725"
"Ängsull. Lycksele Lappmark. Sorsele. Vindelälven, 3.7 km VNV. om toppen av Sjnjurtuoke (Sjnjurtjuk) (1206 m.), vid sjön Jillie-Skiebliejavrrie (844 m.). Ganska rikligt i myrkanter och sank mark. Rubin: 25F 7j. RK-90 (WGS-84): O. 1499.927 N. 7336.398. Alti"
"Uppland, Värmdö socken, Värmdölandet, 500 meter ost om Värmdö skjutfält, Nyvarpsträsket, östra sidan. Sparsamt spridd i ganska stabilt gungfly, delvis skuggat av bergmassivet i öster. Följeväxter; Drosera rotundifolia, Vaccinium uliginosum, Vaccinium oxyc"
"Skänninge: Allhelgona vägdike vid ny landsväg s. Gripenberg. 6476 1457. Vägdike. 20020618. Insamlare Bengt Hallqvist"
"Norrbotten Överluleå: Vid nyanlagd skogsväg 800 m O landsvägsbron över järnvägen, skogsvägdike, 25L 6c 09 45, 2005-07-04; Persson, Lennart; Bnr = nb05 1314"
"Norrbotten Överkalix: Dammtjärnarna 1 km V om västra dammtjärnen, vägskäl, skogsvägkant i risig sumpskog, 26M 8a 29 10, 2003-06-30; Hammarsjö, Claes; Bnr = nb03 0892"
"Ängsull. Uppland, Vaxholm socken, Dammstakärret, mycket sparsamt, enstaka strån på fast gungfly i östra kanten."
"Härjedalen: Storsjö sn, Ljungdalen, 6150 m. NV om Ljungdalens kapell, Kesudalen, c. 1300m O om Kesuvallen, 150 m S om å, våtmark. 182C (18C) 6i 0222. 6980264, 1342203. 16. 7. 2004. No. 7131. Leg. Göran Odelvik."
"Ängsull. Uppland. Munsön, Munsö socken, Gropen 1250 meter NNV. om Husby. Sparsamt i grusig strand av sjö i grop efter f. d. grustag. RT-90: O. 1603.070 N. 6585.475. Rubin: 10I NV 7a 0432 sv. 1/5 2009. Torbjörn Peterson."
"Suolakjåhkå, Suollagajåhkå"
"Sweden: Bohus Län (Prov.). W-Küste, Insel Haron. Hochmoorsenken in Felsenplateau, vergesellschaftet mit Calluna vulgaris, Vaccinium-Arten, kalkarm. 10.08.2001, Leg.: T. Dürbye 1364."
"Norrbotten Älvsby: 500 m VSV om Pertjärnens södra ände, källpåverkat vägdike, 24K 8d 03 44, 2004-07-19; Stenberg, Lennart; Bnr = nb04 1671"
"Norrbotten Älvsby: 1,1 km VSV Sörgården, siltigt skogsvägdike, 25K 4a 15 26, 2007-07-02; Stenberg, Lennart; Bnr = nb07 1384"
"Norrbotten Edefors: 100 m OSO Norrtjärnens östra spets, översilad jäsjord, 26K 1h 29 09, 2007-06-16; Stenberg, Lennart & Räsänen, Juhani; Bnr = nb07 1013"
"Norrbotten Älvsby: Pite-Altervattnet, 1500 m VSV Pålsudden, mitt på myren, källpåverkat dike vid skogsbilväg, 24K 9j 46 23, 2004-07-23; Stenberg, Lennart; Bnr = nb04 2076"
"Norrbotten Gunnarsbyn: Bäckmyran O om, 200 m S avtagsvägen, siltigt vägdike vid liten myr, 25L 9f 43 46, 2005-07-16; Stenberg, Lennart; Bnr = nb05 2021"
"Norrbotten Älvsby: 1 km N-NNV om Nedre Panskiåns utlopp i Piteälv, fuktsänka på hygge och körväg, 25K 1d 47 48, 2007-06-29; Stenberg, Lennart; Bnr = nb07 1285"
"Norrbotten Edefors: Björnbergstjärnens sydvästra strand, blött körspår vid skogsväg, 26K 0i 03 17, 2007-07-04; Davidsson, Irma; Bnr = nb07 0299"
"Norrbotten Edefors: Krokfors kraftverk, 350 m SO om Långbäckens inlopp i Bodträskån, grusvägdike, 26K 0e 02 28, 2000-07-16; Hammarsjö, Claes & Read, Gill; Bnr = nb00 0071"
"Norrbotten: Edefors sn: 750 m S om Garsibergets västa topp, blött skogsvägdike 26K 1d 07 45 2007-07-06 Leg. Irma Davidsson nb07 0576"
"Norrbotten Gunnarsbyn: Lappkåtaheden, 400 m SSV lilla tjärnen, vid ny skogsväg, Skogsvägdike, ännu ej igenväxt, 26L 0a 24 39, 2000-07-22; Hammarsjö, Claes; Bnr = nb00 0115"
"Norrbotten Muonionalusta: Vasikkaniemi 100 m SV vägslutet, översilat videsnår, 30M 2f 02 31, 2001-07-22; Stenberg, Lennart & Engström, Astrid; Bnr = nb01 1202"
"Norrbotten: Junosuando: 500 m NV stora ön Juopavuopio, siltigt vägdike 29L 1f 0819 2014-06-24 Leg. Lennart Stenberg nb14 0239"
"Norrbotten Överkalix: 600 m VSV om Jokkselets utlopp från Björkån, vägdike, 27M 3a 23 24, 2007-07-12; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3351"
"Norrbotten Edefors: 750 m S om Garsibergets västa topp, blött skogsvägdike, 26K 1d 07 45, 2007-07-06; Davidsson, Irma; Bnr = nb07 0576"
"Norrbotten Gunnarsbyn: Holmvattensel, södra delen av byn, blött och siltigt dike, 26L 1a 35 29, 2007-07-08; Renström, Berit & Groth, Hans; Bnr = nb07 1552"
"Norrbotten Överkalix: 1,4 km SO om Lillbergets topp, siltigt vägdike, 27L 2g 48 23, 2007-07-15; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3446"
"Norrbotten Älvsby: 300 m SSV Djupträskets sydvästra vik, dråg vid skogsväg, 24K 7e 35 30, 2004-07-31; Stenberg, Lennart; Bnr = nb04 2335"
"Norrbotten Edefors: 250 m ONO Bålstjärnens norra ände, siltigt vägdike, 25K 9g 48 12, 2007-07-05; Stenberg, Lennart; Bnr = nb07 1461"
"Norrbotten Gunnarsbyn: 800 m SO om Lappviktjärnens sydöstra spets, siltigt skogsvägdike, 26L 0a 09 35, 2007-07-04; Stenberg, Lennart; Bnr = nb07 1432"
"Norrbotten Edefors: 1,2 km OSO om Högmyrkläppens topp, siltigt vägdike, 25K 7g 12 36, 2007-07-10; Stenberg, Lennart; Bnr = nb07 3333"
"Norrbotten: Piteå: 300 m V om Sandtjärnens södra spets, siltigt skogsvägdike 24K 5g 29 29 2011-06-09 Leg. Lennart Stenberg nb11 0085"
"Norrbotten Älvsby: Kojan 500 m N om Brännträskets västra spets, vägdike, 25K 3c 39 28, 2007-07-09; Stenberg, Lennart; Bnr = nb07 0999"
"Norrbotten Svanstein: 400 m NNV om Ylinen Jäivaaras topp, källpåverkat dike, 27N 4a 25 41, 2007-07-25; Stenberg, Lennart & Paszko, Beata; Bnr = nb07 4782"
"Norrbotten Älvsby: 700 m N Globergstjärnarna, skogsvägdike på hygge, 25K 3a 41 24, 2001-07-09; Stenberg, Lennart; Bnr = nb01 1014"
"Norrbotten Älvsby: 1,2 km VSV om Finnäsbäckens korsning med landsvägen, siltigt skogsvägdike, 25K 1d 26 10, 2007-06-29; Stenberg, Lennart; Bnr = nb07 1288"
"Norrbotten Korpilombolo: Juoksuvaara 250 m SSO om pkt 101,8, skogsvägdike, 27L 6j 10 46, 2000-08-02; Stenberg, Lennart; Bnr = nb00 0324"
"Norrbotten Junosuando: 700 m NO-ONO Saarijärvis NO-spets, blött skogsvägsdike, på silt, 29L 6g 30 42, 2008-08-07; Haraldsson, Kerstin; Bnr = nb08 7715"
"Norrbotten Överkalix: Väg 1100 m V om S.Gärdeforsberget, vägdike nedanför rikare sluttning, 27L 1i 29 24, 2007-07-17; Ahlm, Jan; Bnr = nb07 3837"
"Norrbotten Älvsby: 2 km SO om Mörtberg, blött skogsvägdike, 25K 1h 31 42, 2007-07-01; Stenberg, Lennart; Bnr = nb07 1337"
"Norrbotten Pajala: Iso Ahvenjärvis västra strand, myrremsa vid sjö, 28M 8h 24 09, 2008-07-14; Persson, Lennart & Jonsson, Maria; Bnr = nb08 4490"
"Norrbotten Tärendö: Järvivuoma vid gölen, blötmyr, 28L 1f 35 26, 2002-07-23; Stenberg, Lennart & Huston, Libby; Bnr = nb02 2085"
"Norrbotten Junosuando: 600 m NNV Keräntöjokis korsning med vägen, vattenfyllt vägdike vid myr, 29L 5j 07 43, 2008-08-07; Davidsson, Irma; Bnr = nb08 6348"
"Norrbotten Muonionalusta: Bäcken mellan Kahtovuoma och Alanen Visantokoski, 500 m V utloppet i Muonioälv, Blöt rismyr vid bäck, 30M 3d 28 37, 2001-07-24; Davidsson, Irma & Renström, Berit; Bnr = nb01 3515"
"Norrbotten Överluleå: 200 m VNV Svenskuddens norra gård, skogsvägdike, 25K 4g 02 11, 2001-07-11; Stenberg, Lennart; Bnr = nb01 1055"
"Norrbotten Tärendö: 700 m NV om Pellijärvi, blöt myr, 27L 9i 18 21, 2007-07-14; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3418"
"Norrbotten Junosuando: NV om Hautajärvi, liten blötmyr i skog, 28L 8h 13 24, 2006-07-24; Stenberg, Lennart; Bnr = nb06 2761"
"Norrbotten Gunnarsbyn: Lysbastumyran vid skogsbilvägen 300 m SSO korsningen med bäcken öster om myren, brett, kargt delvis vattenfyllt dike vid hygge, 26L 0a 39 36, 2000-07-22; Hammarsjö, Claes; Bnr = nb00 0113"
"Norrbotten Edefors: 1,6 km V om gölar på Stora Rickitmyran, skogsvägdike på hygge, 26K 2i 11 00, 2007-07-08; Stenberg, Lennart; Bnr = nb07 0978"
"Norrbotten Muonionalusta: Myrkanten N om Naakajupukka, 700 m N toppen., Källflöde i myr, 29M 5b 20 10, 2001-07-20; Groth, Hans & Brännvall, Tage; Bnr = nb01 2530"
"Norrbotten Gunnarsbyn: 100 m NV om Vuolpojaures sydspets, , 26L 5c 27 43, 2002-07-11; Ström, Björn & Boyd Larsson, Christine & Larsson, Svante; Bnr = nb02 2410"
"Norrbotten Pajala: Koijuvinsa 3,9 km NO norra brofästet över Kärykoski, stir på myrlänt mark, 28M 6e 43 38, 2006-07-17; Stenberg, Lennart; Bnr = nb06 2077"
"Norrbotten Korpilombolo: 700 m SSO Purasjärvis södra spets, 100 m V pkt 164,76, skogsvägslänt mot myr, 27M 7d 34 14, 2000-08-05; Hammarsjö, Claes; Bnr = nb00 0181"
"Norrbotten Överkalix: 1,1 km V om Ronabergets topp, skogsvägdike, 27M 3a 36 39, 2007-07-12; Stenberg, Lennart & Sipari, Jouko & Paszko, Beata; Bnr = nb07 3348"
"Norrbotten Nederkalix: 4500 m OSO utloppet från St. Saltträsk, dikesbotten, konstlad botten till skydd för vattentäkt, 25M 5h 24 44, 2000-07-08; Ahlm, Jan; Bnr = nb00 1657"
"Norrbotten Tärendö: 150 m SSV om Käyräjärvis norra ände, liten blötmyr med kallgräs, 28L 7d 33 24, 2006-07-18; Stenberg, Lennart; Bnr = nb06 2604"
"Norrbotten Junosuando: Kaarlehto, där blåmyren tangerar skogsvägen, Mycket blöt myr, 29L 5i 04 35, 2001-07-20; Hammarsjö, Claes & Asplund, Gunvor; Bnr = nb01 1834"
"Norrbotten Tärendö: 1,7 km SSO 394:ans bro över Narkausjoki, siltigt skogsvägdike, 28L 0g 40 41, 2006-07-11; Stenberg, Lennart; Bnr = nb06 0686"
"Norrbotten Muonionalusta: 3500 m SV-VSV Uusijärvi, Blötmyr, 30M 1a 21 17, 2002-07-18; Ahlm, Jan & Ström, Björn; Bnr = nb02 2813"
